predicted,actual
78.44575,87
31.573568,37
12.361649,0
9.183385,0
52.06265,56
57.964497,61
8.504947,0
46.28369,61
29.444717,28
32.06348,35
15.385403,10
59.77412,64
58.89703,62
39.858982,43
11.503453,0
42.211185,52
5.2041016,0
11.208557,0
38.40726,41
51.024136,62
32.973663,39
12.566731,0
34.063858,31
14.416708,1
60.67627,62
46.64282,49
55.37249,80
64.28166,69
27.994354,22
54.16059,60
63.813034,65
34.722775,33
59.435654,71
12.412772,0
5.8490133,0
52.930264,76
55.357742,57
55.746136,62
20.52634,2
24.990515,25
48.8511,59
53.08893,63
34.027283,30
7.4647756,0
76.224304,90
60.10418,64
8.242863,0
12.809093,0
56.952274,71
29.942839,26
28.156183,27
38.829094,38
19.500576,8
19.301003,15
14.316715,0
15.16427,15
43.853832,57
55.63786,63
15.143567,13
27.179316,25
6.5670233,0
37.545998,39
3.0234601,0
12.20919,2
8.855521,0
16.070326,0
7.7903595,0
42.593136,48
19.773804,4
12.305928,0
10.801579,0
16.95535,0
41.687695,47
10.655725,0
9.739348,1
39.27532,39
36.196075,35
36.915886,39
37.29581,44
55.919315,66
8.47472,2
49.92407,57
31.7376,36
10.774733,0
65.69602,77
16.600117,19
49.839672,57
12.235701,0
21.902245,10
47.853275,57
45.14096,51
37.778744,37
37.508835,44
31.343645,32
18.073421,0
35.154816,41
4.887073,0
11.447323,0
55.256535,59
8.767809,0
54.30966,71
45.859596,50
59.48636,63
48.712704,58
54.4641,56
7.507624,0
22.992714,28
41.6735,48
36.997814,50
4.610876,0
6.5854383,0
7.5543175,0
57.58189,65
47.316547,53
6.199238,0
14.3739,0
18.471104,14
34.398888,35
54.688183,64
37.307457,37
48.36443,62
49.86317,64
8.6700115,0
49.18743,58
6.238309,0
15.355021,12
50.415783,56
41.757595,46
50.729206,55
48.244267,53
45.027237,59
8.271125,0
45.68075,51
14.756868,12
43.792393,47
51.021343,62
40.44948,50
77.31443,85
15.69312,0
47.206776,58
49.530685,56
11.578075,9
13.003657,4
13.033564,2
31.343641,33
42.916702,48
9.067188,0
52.789906,55
60.26657,73
21.18431,10
17.881985,11
45.582134,51
19.416819,8
10.01283,0
52.783474,53
10.662552,0
37.712574,39
62.82877,66
21.466688,9
8.424834,0
17.245884,13
54.98381,63
34.853256,36
10.230382,0
64.185394,66
8.67842,0
8.500566,3
16.040422,0
8.262568,4
39.148094,42
30.646866,32
3.8069408,0
9.325472,0
38.397064,43
42.30919,45
34.01376,35
7.5484543,0
56.73904,57
6.0560756,0
12.511526,0
17.631348,0
7.706702,0
56.473404,72
56.02132,61
7.736617,0
70.81526,81
43.623466,48
48.22786,55
42.385426,47
8.472015,0
36.77827,43
61.83274,71
7.186858,0
60.892128,78
13.757004,1
45.161293,45
12.733592,0
12.810204,0
5.5239234,0
61.49665,76
76.058914,89
60.94916,66
49.93095,59
75.835915,87
11.304594,0
23.927616,19
10.159555,6
44.63872,48
44.117226,48
20.733084,20
51.394547,54
62.81677,68
6.1917853,0
24.319752,28
49.06453,58
28.833672,29
20.68034,4
31.368017,31
37.21751,40
9.285494,0
11.550286,0
10.223862,0
43.31039,51
51.566017,60
71.54699,79
56.394405,74
39.809067,45
41.700195,44
38.54424,41
9.379461,0
19.549187,3
34.038284,38
24.721,10
44.41246,48
11.190596,0
14.949961,0
41.53903,43
12.559882,10
46.847855,53
69.13929,79
25.283674,12
75.41875,88
55.46573,71
6.2934217,4
67.26518,74
67.617905,79
5.954269,0
34.767456,36
13.360835,0
41.08261,42
13.203228,2
8.47107,0
8.986777,0
53.01646,58
28.216835,25
42.63288,57
35.20215,40
53.00916,59
12.395873,10
36.464962,39
56.079456,66
38.82556,35
70.29915,76
60.86538,66
54.33403,60
52.468506,65
44.27519,50
15.090696,0
13.597303,1
16.694626,0
33.390972,34
62.75872,70
-0.74254143,0
35.769703,41
53.40576,61
13.168823,0
32.028446,36
5.2801228,0
66.067345,79
59.9086,75
61.137882,64
29.240072,21
62.273315,70
58.89225,76
36.357063,41
6.408597,0
40.795685,45
38.85001,41
21.75344,22
48.559544,47
14.328105,8
55.783592,77
60.33797,73
58.808857,69
17.327269,13
50.896618,57
52.016552,66
8.120257,0
7.02371,0
46.931175,57
13.542433,0
21.920454,24
76.108765,84
33.225986,39
55.19596,60
8.22658,0
34.993263,31
37.55519,29
34.85154,41
32.176147,33
58.276352,61
38.44401,41
49.67428,60
35.74496,33
9.723056,0
30.540066,20
5.668105,0
15.792093,4
15.797919,5
7.786082,0
60.34327,81
40.98783,48
41.33907,44
39.572117,45
21.612736,6
34.97712,34
62.79699,70
68.16195,78
42.54745,52
38.573376,38
12.456897,10
40.516373,52
43.191338,46
3.9336922,0
62.848755,68
37.612453,46
4.0702825,0
27.858454,20
9.799414,0
55.41946,64
58.611946,63
38.335964,50
63.120274,69
5.0758514,0
5.287223,0
11.413105,0
47.59819,58
17.465084,5
35.732742,34
28.157728,30
54.430286,65
19.045578,12
3.1251607,0
3.469613,0
13.617747,12
43.120712,43
45.747234,46
10.608005,9
38.439587,43
11.287064,0
8.575957,0
37.061245,43
10.164529,5
72.536,76
9.025685,0
5.8086934,0
59.82678,74
22.680313,3
33.616104,36
49.763733,62
37.639664,39
50.32396,63
63.183422,67
58.61033,72
53.78219,65
53.932194,71
9.91861,0
55.10478,72
53.562347,59
45.59868,47
10.125764,0
35.44241,40
45.891026,49
5.886072,0
62.929886,75
39.49413,43
41.67354,41
32.82707,27
45.80571,55
59.63489,64
45.08513,47
42.29443,47
5.2236834,0
42.77808,46
54.062904,60
19.503042,17
55.356407,70
20.794867,16
61.931385,67
64.753334,77
13.874562,0
36.926113,34
61.555927,64
9.720699,0
45.6813,54
32.814026,39
36.249172,40
35.72034,37
27.254446,24
15.088213,0
14.834563,0
38.95824,39
41.16031,43
37.12079,39
2.9111104,0
73.64215,86
5.8490224,1
50.32781,55
60.92948,75
37.951714,37
50.10987,57
32.973713,43
15.4455805,5
49.231304,57
11.460302,2
28.88136,23
50.69755,53
25.850563,25
13.442957,0
33.93209,32
52.13881,64
31.908457,32
58.416264,67
50.271534,58
55.76919,56
4.2178817,0
49.21964,57
18.641066,15
4.393182,0
25.13922,24
37.34718,39
18.665697,6
5.5683722,0
46.66768,53
8.547521,0
25.776402,25
20.357847,5
46.644993,63
47.34275,55
17.464388,15
46.8222,55
18.263653,14
44.804947,47
48.40975,56
40.14888,43
68.93745,80
27.976503,26
44.50858,51
34.521683,38
54.90159,72
44.912693,45
60.168972,63
39.91097,39
36.470287,34
60.040195,79
52.160522,67
8.087247,0
17.303162,4
47.69009,50
10.911293,0
20.241371,15
52.413216,57
47.44196,61
49.32311,57
53.395477,62
66.82051,73
6.459327,0
53.132957,57
5.2458363,0
61.229458,72
13.67337,0
7.8031883,5
61.612396,70
14.126863,0
65.970184,70
11.832951,0
15.499247,0
12.802851,0
36.190624,38
9.143782,0
8.036452,0
14.68327,0
57.359295,72
40.93939,50
9.366721,0
6.932766,0
45.664852,59
56.631294,63
47.328068,52
26.232626,23
65.25964,69
35.86442,41
6.687247,0
35.215336,34
75.09974,80
60.7549,63
18.660429,13
33.570404,36
9.805258,0
47.04585,51
43.841087,57
44.735794,49
14.109429,0
14.600264,0
7.1882777,0
38.276726,40
41.279873,45
46.170532,49
51.163494,60
46.08301,47
57.695,65
9.648541,0
8.403488,3
6.583296,0
9.201148,0
19.054575,10
29.816051,33
3.2714674,0
16.010956,7
59.175995,65
58.245262,65
10.273714,0
56.570465,72
57.034134,68
50.96075,65
22.418798,22
22.83469,22
36.116924,33
32.371696,29
57.33674,73
63.926464,72
51.549603,64
6.250593,0
40.454052,48
4.062843,1
14.436204,0
33.939156,38
56.85081,57
10.6962385,0
8.252678,5
4.21587,0
52.64163,60
20.136293,22
11.327559,0
3.3743384,0
31.348272,27
50.040165,61
14.5196905,0
54.707237,63
58.666973,76
50.17449,74
32.817078,39
60.818756,67
48.015247,60
12.853454,0
23.803947,22
49.690205,60
9.185454,0
48.966606,50
13.749077,0
64.15309,76
45.706257,50
59.77708,73
17.123571,10
14.828751,0
10.284868,0
36.55701,43
55.536964,64
32.35591,28
10.134731,0
42.605072,60
7.5403423,0
8.025969,0
55.32368,67
58.467594,67
45.96516,67
8.550177,0
26.178621,0
60.92623,73
62.03682,66
47.053143,50
39.672535,38
8.4583235,0
43.610455,56
39.693966,45
35.142754,37
53.973118,62
56.27052,67
15.339864,0
19.371292,1
34.32643,35
2.5540097,0
9.89892,0
40.318474,37
37.344475,42
44.28937,51
11.876843,4
8.184572,0
9.733403,0
47.751755,65
42.804817,51
57.439346,61
55.629883,69
10.617034,8
56.82629,69
44.96994,52
10.268483,0
41.390915,44
50.055725,51
64.81767,70
10.583136,0
34.29641,43
6.1771502,0
11.990565,0
55.29017,72
5.532682,0
12.827033,11
2.281902,0
45.169044,41
43.836716,50
11.05168,1
57.090935,71
24.712557,19
12.564884,5
13.224639,0
79.931694,89
59.235516,72
48.55859,52
33.22529,27
29.19056,26
31.041002,38
71.31571,84
31.401667,18
10.165278,0
61.17641,67
15.349387,0
9.581516,0
51.164505,53
50.330944,57
63.484177,64
17.42236,20
26.918663,24
25.281708,13
30.326883,33
61.83731,71
21.08609,21
32.435036,43
15.839154,0
45.96981,52
14.653966,1
71.018425,76
9.062519,0
5.8339043,0
4.4291244,0
56.59185,71
12.446795,0
39.29505,42
51.125896,57
3.4164622,3
43.463947,52
8.627673,2
8.244328,3
33.955837,32
8.07677,0
41.370857,47
5.507943,0
41.824707,43
2.0043983,0
53.603123,61
48.310898,57
10.231865,1
68.63425,73
59.715054,72
38.26041,45
7.4269776,0
17.872015,13
2.7769935,0
35.249203,46
47.27486,54
21.092535,21
52.1995,69
66.27584,72
9.683314,0
17.274996,0
53.011826,66
55.34473,56
55.833458,58
12.652819,0
58.882473,69
4.789266,0
31.578613,33
23.551395,24
38.70272,43
62.753765,70
36.125416,40
38.38621,54
41.70636,44
6.929626,0
16.087553,0
46.251637,49
40.71437,48
42.73922,46
40.203995,45
44.933353,58
5.296839,0
16.454926,9
33.131786,32
35.221836,40
6.911127,0
63.861855,71
42.08366,40
9.750837,0
56.023067,67
8.294659,0
41.625607,46
7.8943214,2
74.774315,88
39.979816,45
6.246911,0
65.55472,78
17.4943,9
53.02104,61
23.785559,12
6.57208,0
51.370502,62
27.906052,30
7.926619,0
9.165664,0
22.006294,18
33.519344,43
14.349337,0
57.1509,60
6.3482146,0
30.974669,35
18.383686,12
14.646921,3
58.559544,71
6.383078,3
55.47545,59
16.187202,5
47.50672,53
9.129775,0
42.946846,50
6.296157,0
60.316822,67
19.564117,2
39.614384,37
31.484613,34
46.22488,49
16.573708,0
42.171066,46
11.11718,0
34.325966,37
51.6004,61
1.7929686,0
24.784021,20
0.09989421,0
62.345074,73
27.014528,25
54.2745,67
42.635376,47
36.27517,45
3.0694206,0
13.919144,0
39.15437,43
49.88944,49
43.11184,46
72.98103,77
46.51605,53
37.82709,37
63.121326,76
15.784689,0
49.851677,57
41.001255,55
30.929934,4
60.18874,66
36.652275,42
32.20667,42
4.4210205,0
53.358414,67
3.6931634,0
2.3021853,0
14.604144,0
36.193455,39
60.026886,70
11.784678,0
37.099464,43
11.66315,0
4.274351,0
60.422462,71
55.231174,57
7.950207,0
35.141457,36
34.961994,36
44.757046,43
12.166902,1
8.317279,0
33.612804,24
35.459938,46
46.928406,58
20.78069,19
14.987331,0
38.60005,41
49.784096,61
15.503518,2
6.1425567,0
9.902645,3
70.819084,81
8.988079,0
9.4886465,0
49.973747,60
9.564592,1
41.0322,43
22.38027,18
54.829025,56
12.9770355,0
56.332367,61
50.969902,57
72.49953,86
75.67998,88
8.538483,0
7.00756,0
6.767932,1
9.386939,0
32.357162,33
52.31155,61
23.475578,26
12.3407955,0
11.032134,2
